"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US17031807500","Census Tract 8075, Cook County, Illinois","2584","352","1727","329","1727","329","1582","269","145","86","0","12","857","159",
"1400000US17031807600","Census Tract 8076, Cook County, Illinois","4921","654","2837","575","2837","575","2623","470","214","147","0","17","2084","372",
"1400000US17031807700","Census Tract 8077, Cook County, Illinois","4265","496","2603","429","2603","429","2421","386","182","243","0","17","1662","230",
"1400000US17031807800","Census Tract 8078, Cook County, Illinois","1997","242","1179","168","1179","168","1152","169","27","17","0","12","818","145",
"1400000US17031807900","Census Tract 8079, Cook County, Illinois","3089","307","1753","232","1753","232","1688","243","65","57","0","12","1336","240",
"1400000US17031808001","Census Tract 8080.01, Cook County, Illinois","3004","387","1806","341","1806","341","1686","327","120","120","0","12","1198","175",
"1400000US17031808002","Census Tract 8080.02, Cook County, Illinois","3829","451","1699","258","1699","258","1554","244","145","93","0","12","2130","413",
"1400000US17031808100","Census Tract 8081, Cook County, Illinois","3389","284","1040","140","1040","140","991","132","49","33","0","12","2349","286",
"1400000US17031808200","Census Tract 8082, Cook County, Illinois","4360","271","2836","281","2836","281","2623","269","213","156","0","17","1524","192",
"1400000US17031808301","Census Tract 8083.01, Cook County, Illinois","4829","581","2767","547","2767","547","2658","547","109","62","0","17","2062","415",
"1400000US17031808302","Census Tract 8083.02, Cook County, Illinois","3532","455","2209","316","2209","316","2082","309","127","141","0","12","1323","243",
"1400000US17031808400","Census Tract 8084, Cook County, Illinois","3392","359","2104","379","2094","378","2046","379","48","41","10","17","1288","224",
"1400000US17031808500","Census Tract 8085, Cook County, Illinois","3283","296","2128","240","2128","240","2008","244","120","61","0","12","1155","179",
"1400000US17031808600","Census Tract 8086, Cook County, Illinois","1586","193","1026","157","1026","157","1015","159","11","8","0","12","560","117",
"1400000US17031808702","Census Tract 8087.02, Cook County, Illinois","5228","457","1817","253","1817","253","1650","242","167","68","0","17","3411","359",
"1400000US17031808800","Census Tract 8088, Cook County, Illinois","3149","451","2016","321","2016","321","1939","309","77","57","0","12","1133","257",
"1400000US17031808900","Census Tract 8089, Cook County, Illinois","3110","367","1972","322","1972","322","1949","320","23","25","0","12","1138","165",
"1400000US17031809000","Census Tract 8090, Cook County, Illinois","2851","282","1600","198","1600","198","1595","199","5","9","0","12","1251","205",
"1400000US17031809100","Census Tract 8091, Cook County, Illinois","2523","340","1655","236","1655","236","1645","235","10","12","0","12","868","187",
"1400000US17031809200","Census Tract 8092, Cook County, Illinois","3303","495","2009","409","2009","409","1885","413","124","75","0","12","1294","258",
"1400000US17031809300","Census Tract 8093, Cook County, Illinois","3842","742","1844","450","1844","450","1824","449","20","24","0","12","1998","575",
"1400000US17031809401","Census Tract 8094.01, Cook County, Illinois","2276","422","1246","412","1246","412","1150","382","96","102","0","12","1030","216",
"1400000US17031809402","Census Tract 8094.02, Cook County, Illinois","2464","342","1017","207","1017","207","980","213","37","42","0","12","1447","233",
"1400000US17031809500","Census Tract 8095, Cook County, Illinois","3514","502","2339","439","2339","439","2213","440","126","89","0","12","1175","255",
"1400000US17031809600","Census Tract 8096, Cook County, Illinois","2497","403","1601","288","1601","288","1480","273","121","77","0","12","896","342",
"1400000US17031809700","Census Tract 8097, Cook County, Illinois","2835","427","1775","233","1775","233","1715","232","60","40","0","12","1060","281",
"1400000US17031809800","Census Tract 8098, Cook County, Illinois","2101","333","1346","249","1346","249","1263","235","83","54","0","12","755","237",
"1400000US17031809900","Census Tract 8099, Cook County, Illinois","2199","250","1497","189","1497","189","1408","181","89","52","0","12","702","147",
"1400000US17031810000","Census Tract 8100, Cook County, Illinois","4651","590","3720","565","3710","564","3585","571","125","73","10","15","931","277",
"1400000US17031810100","Census Tract 8101, Cook County, Illinois","3625","705","2787","687","2766","686","2576","534","190","179","21","34","838","211",
"1400000US17031810200","Census Tract 8102, Cook County, Illinois","5070","678","3673","647","3673","647","3576","640","97","70","0","17","1397","320",
"1400000US17031810301","Census Tract 8103.01, Cook County, Illinois","3576","941","2391","933","2391","933","1986","481","405","473","0","12","1185","206",
"1400000US17031810302","Census Tract 8103.02, Cook County, Illinois","2233","257","1777","259","1777","259","1725","252","52","30","0","12","456","123",
"1400000US17031810400","Census Tract 8104, Cook County, Illinois","4677","412","3062","321","3062","321","3029","322","33","23","0","17","1615","232",
"1400000US17031810501","Census Tract 8105.01, Cook County, Illinois","4030","401","2015","263","2015","263","1940","266","75","72","0","12","2015","338",
"1400000US17031810502","Census Tract 8105.02, Cook County, Illinois","4961","557","2997","526","2997","526","2824","510","173","96","0","17","1964","314",
"1400000US17031810600","Census Tract 8106, Cook County, Illinois","3355","305","2269","276","2269","276","2148","246","121","92","0","12","1086","197",
"1400000US17031810701","Census Tract 8107.01, Cook County, Illinois","3796","350","2673","322","2673","322","2559","314","114","71","0","12","1123","245",
"1400000US17031810702","Census Tract 8107.02, Cook County, Illinois","3310","684","2302","569","2302","569","2170","550","132","136","0","12","1008","285",
"1400000US17031810800","Census Tract 8108, Cook County, Illinois","4205","443","2759","420","2759","420","2660","405","99","68","0","17","1446","262",
"1400000US17031810900","Census Tract 8109, Cook County, Illinois","4983","488","3481","440","3481","440","3289","466","192","103","0","17","1502","334",
"1400000US17031811000","Census Tract 8110, Cook County, Illinois","3352","454","2117","325","2117","325","2061","328","56","41","0","12","1235","288",
"1400000US17031811100","Census Tract 8111, Cook County, Illinois","5164","344","3417","345","3417","345","3246","346","171","102","0","17","1747","306",
"1400000US17031811200","Census Tract 8112, Cook County, Illinois","3721","554","2530","387","2530","387","2475","382","55","38","0","12","1191","265",
"1400000US17031811301","Census Tract 8113.01, Cook County, Illinois","3314","320","2323","292","2323","292","2214","290","109","54","0","12","991","196",
"1400000US17031811302","Census Tract 8113.02, Cook County, Illinois","3246","497","1956","463","1956","463","1741","455","215","104","0","12","1290","267",
"1400000US17031811401","Census Tract 8114.01, Cook County, Illinois","3836","804","2781","806","2781","806","2621","806","160","92","0","12","1055","194",
"1400000US17031811402","Census Tract 8114.02, Cook County, Illinois","3126","362","2197","310","2197","310","2142","311","55","42","0","12","929","202",
"1400000US17031811500","Census Tract 8115, Cook County, Illinois","4960","502","3468","425","3468","425","3100","341","368","172","0","17","1492","245",
"1400000US17031811600","Census Tract 8116, Cook County, Illinois","4934","556","3514","533","3514","533","3403","523","111","100","0","17","1420","317",
"1400000US17031811701","Census Tract 8117.01, Cook County, Illinois","2557","326","1901","278","1901","278","1830","270","71","55","0","12","656","159",
"1400000US17031811702","Census Tract 8117.02, Cook County, Illinois","4214","597","2766","368","2766","368","2604","381","162","91","0","17","1448","448",
"1400000US17031811800","Census Tract 8118, Cook County, Illinois","4132","509","2529","371","2529","371","2453","369","76","49","0","17","1603","363",
"1400000US17031811900","Census Tract 8119, Cook County, Illinois","4656","369","2840","267","2840","267","2774","258","66","47","0","17","1816","274",
"1400000US17031812000","Census Tract 8120, Cook County, Illinois","3734","414","2597","391","2597","391","2435","361","162","134","0","17","1137","260",
"1400000US17031812100","Census Tract 8121, Cook County, Illinois","3287","524","2515","502","2515","502","2428","501","87","71","0","12","772","174",
"1400000US17031812200","Census Tract 8122, Cook County, Illinois","2839","331","1980","264","1980","264","1883","255","97","54","0","12","859","171",
"1400000US17031812301","Census Tract 8123.01, Cook County, Illinois","4313","577","2631","442","2611","439","2535","427","76","56","20","32","1682","451",
"1400000US17031812302","Census Tract 8123.02, Cook County, Illinois","2119","262","1511","243","1511","243","1458","236","53","49","0","12","608","126",
"1400000US17031812400","Census Tract 8124, Cook County, Illinois","2352","312","1550","219","1550","219","1444","164","106","101","0","12","802","153",
"1400000US17031812500","Census Tract 8125, Cook County, Illinois","2709","376","1894","343","1894","343","1767","330","127","64","0","12","815","164",
"1400000US17031812600","Census Tract 8126, Cook County, Illinois","2798","275","2004","236","2004","236","1807","180","197","128","0","12","794","163",
"1400000US17031812700","Census Tract 8127, Cook County, Illinois","2613","306","1869","284","1869","284","1787","278","82","53","0","12","744","144",
"1400000US17031812801","Census Tract 8128.01, Cook County, Illinois","2688","340","1837","247","1837","247","1688","215","149","126","0","12","851","227",
"1400000US17031812802","Census Tract 8128.02, Cook County, Illinois","2264","310","1608","222","1608","222","1551","223","57","36","0","12","656","184",
"1400000US17031812900","Census Tract 8129, Cook County, Illinois","3344","326","2548","290","2532","283","2404","282","128","58","16","23","796","167",
"1400000US17031813000","Census Tract 8130, Cook County, Illinois","3141","493","2398","384","2382","382","2242","388","140","91","16","25","743","197",
"1400000US17031813100","Census Tract 8131, Cook County, Illinois","3616","483","2528","234","2528","234","2437","240","91","62","0","12","1088","380",
"1400000US17031813200","Census Tract 8132, Cook County, Illinois","3297","476","2379","354","2369","353","2307","355","62","40","10","16","918","204",
"1400000US17031813301","Census Tract 8133.01, Cook County, Illinois","2074","357","1473","311","1473","311","1439","310","34","30","0","12","601","140",
"1400000US17031813302","Census Tract 8133.02, Cook County, Illinois","1930","293","1283","209","1283","209","1226","195","57","47","0","12","647","181",
"1400000US17031813400","Census Tract 8134, Cook County, Illinois","5307","768","3423","552","3423","552","3241","558","182","93","0","17","1884","431",
"1400000US17031813500","Census Tract 8135, Cook County, Illinois","4909","621","3437","504","3437","504","3333","511","104","69","0","17","1472","304",
"1400000US17031813600","Census Tract 8136, Cook County, Illinois","4296","887","2924","691","2924","691","2748","710","176","136","0","17","1372","343",
"1400000US17031813701","Census Tract 8137.01, Cook County, Illinois","2623","407","1849","331","1849","331","1655","296","194","96","0","12","774","261",
"1400000US17031813702","Census Tract 8137.02, Cook County, Illinois","3613","745","2452","585","2452","585","2409","581","43","50","0","12","1161","263",
"1400000US17031813801","Census Tract 8138.01, Cook County, Illinois","2257","461","1486","314","1486","314","1413","311","73","53","0","12","771","259",
"1400000US17031813802","Census Tract 8138.02, Cook County, Illinois","3291","467","2065","337","2065","337","1985","331","80","58","0","12","1226","249",
"1400000US17031813900","Census Tract 8139, Cook County, Illinois","5235","712","3063","484","3063","484","2917","489","146","91","0","17","2172","418",
"1400000US17031814000","Census Tract 8140, Cook County, Illinois","3540","474","2138","372","2137","371","2090","374","47","35","1","3","1402","274",
"1400000US17031814100","Census Tract 8141, Cook County, Illinois","3463","565","2100","433","2100","433","2049","410","51","54","0","12","1363","308",
"1400000US17031814200","Census Tract 8142, Cook County, Illinois","5745","1007","3851","689","3851","689","3656","663","195","93","0","17","1894","460",
"1400000US17031814300","Census Tract 8143, Cook County, Illinois","3416","490","2213","371","2213","371","2028","341","185","94","0","12","1203","280",
